id,y
203,5.150996756003806
204,1.4722790578412202
205,2.356572638329112
206,1.458510063211591
207,6.543496642779942
208,7.423580888496815
209,3.7826207071531783
210,4.515468666777068
211,4.098313716031356
212,2.665009473294802
213,3.5364908750446347
214,3.1715279108111503
215,4.101871271135266
216,0.5533968895567227
217,11.251230801861809
218,0.724674166525908
219,0.055411314128221534
220,3.5411504682899704
221,3.1600496212628997
222,6.492999340243728
223,4.711062747651681
224,3.6047072984494832
225,5.613706656566535
226,3.378977641226001
227,3.3552284677773088
228,4.582536878695706
229,2.6438773275266243
230,6.236564394035028
231,2.693636379631883
232,0.6310331614191966
233,4.575021936235871
234,8.99211490248328
235,5.424530179496344
236,1.9889032699140756
237,0.7365601320220918
238,1.1710042926398359
239,4.018610098733262
240,1.201231854513395
241,11.231261640417323
242,0.9872384787686883
243,5.621562902843678
244,2.9913966472978473
245,5.400402912493263
246,3.8580783240114016
247,0.9740311122505148
248,2.67836445812371
249,0.6945079944590873
250,4.183030697199754
251,4.249225386242927
252,2.3532450281082617
253,7.876947499134133
254,3.0792308264815276
255,5.484182165310557
256,0.010607487102006985
257,6.45787245462725
258,8.06290219084687
259,1.2607021575707194
260,6.5477163756498555
261,9.730493764434343
262,0.4738611797572787
263,0.5911447142115094
264,0.547825966554683
265,5.1865902279668745
266,3.3450704615578246
267,6.802672805199521
268,2.2614325565230757
269,1.5421949231309924
270,7.347810265963389
271,10.636851089263871
272,6.593294765047318
273,0.5857506102613286
274,3.6186572265341965
275,0.1645175721162957
276,1.7013928956761788
277,7.54239392153066
278,5.284707937325166
279,9.371326698055228
280,7.932130350802069
281,4.674618530413284
282,6.392727287910702
283,12.91552079259968
284,3.595629247981506
285,4.375932149677553
286,2.663422975777465
287,5.780069960054476
288,1.6553944125300006
289,8.938247386068895
290,3.378304018252493
291,0.7577205700100933
292,0.432767858220501
293,3.219540904107376
294,2.6603229034178923
295,3.1563954780646384
296,11.541699382109783
297,9.480325533681011
298,2.781314230631331
299,20.92163856335857
300,7.186157355452892
301,4.022515516045857
302,9.859198267804189
303,8.118610914772304
304,3.108414957685376
305,3.5803917701718007
306,8.474023004626616
307,2.214075812421328
308,14.99418167462774
309,0.8801764658160209
310,4.364280244171866
311,10.381746124691404
312,0.08702555959378344
313,0.995972248338191
314,1.3122882880613957
315,1.2842820818502219
316,1.5772835039876298
317,0.2659183383911454
318,0.02411532022337326
319,1.6306548256447826
320,5.243502273720026
321,1.189607245356811
322,3.355983824223216
323,3.571215577126651
324,0.6706264190474229
325,4.403599380895386
326,0.6396086229603952
327,4.143644436750634
328,20.555225449903304
329,3.67187256495518
330,4.317528698249461
331,2.282068952217074
332,1.4081678558651731
333,1.2821162612475803
334,0.0692923832160659
335,5.18679848820554
336,1.0965135225814038
337,2.221877202427393
338,6.143162415938249
339,8.254748224429136
340,2.411165166077751
341,0.9455548991352885
342,3.07628426591522
343,3.5071810839058486
344,0.334184410571595
345,7.034338976241557
346,2.2940983913000252
347,5.586254140925703
348,4.700344432227581
349,1.1542262427617516
350,0.687300135130755
351,3.6547854603551144
352,1.092527796341301
353,11.738706207952909
354,6.899519121005525
355,6.040589636930818
356,1.3701057543449906
357,14.860834670727172
358,2.822664174878838
359,4.679296267585222
360,1.6051959329287087
361,6.004323072899339
362,1.9201554290561944
363,16.756843478072696
364,6.395216706233285
365,4.433763639561448
366,1.589439596903432
367,1.0193685389819933
368,5.224172062548348
369,2.5838741723154612
370,6.043592447594847
371,6.994962529991099
372,4.901317145093863
373,4.2807607007542146
374,6.419493147349428
375,0.3834295657014337
376,7.341500192699996
377,0.49153177117557334
378,5.921261474984263
379,3.2402546382770936
380,1.6962146391641966
381,1.6841898010187322
382,0.18701603871043915
383,11.866280393876806
384,1.1304729983613697
385,0.33559673768237985
386,1.5380149473780165
387,3.4825312900447045
388,2.1802700795153527
389,1.722509577079002
390,13.9064085406023
391,8.54662823684751
392,1.286236032999625
393,2.9789555788407966
394,2.4572266357868244
395,3.5449624273243145
396,0.13748038805874785
397,6.890621235025179
398,0.6829865516766063
399,2.3864986016760668
400,13.282437032912725
401,4.022558173213184
402,1.387546126641631
403,8.97038607795038
404,1.6603486648177466
405,3.0289920934855417
406,2.9313424808868547
407,5.996227342875088
408,7.635853469655501
409,17.63413531122452
410,1.2737753789180033
411,3.3778893390901743
412,3.300612154956738
413,0.15050539347808467
414,0.7612043726649773
415,8.788249536939489
416,1.502879980052704
417,2.9521793197613206
418,11.282654147033924
419,1.423935102413985
420,0.9141893259204323
421,4.615863625308478
422,3.128381258989293
423,2.5588081605317186
424,8.988414161487185
425,0.6636022298432493
426,5.626530000247698
427,2.624727480763255
428,1.1450422713281228
429,0.8578776612917238
430,3.2038603037598676
431,3.822790682035418
432,4.058453147545862
433,2.037307331211352
434,19.627433200286404
435,2.2787243419686263
436,4.402455059420475
437,3.3369509454708464
438,0.9517399067546819
439,7.131060779534266
440,5.9298918714248
441,2.052663212756599
442,1.3010655338762973
443,1.0934393235301343
444,1.1308054251817694
445,0.7457064049729638
446,7.425894626937563
447,1.619723302076821
448,2.6374034926828784
449,10.91631670403774
450,8.272945494332617
451,1.7698309777583603
452,2.518099570653405
453,1.7147942903705768
454,4.17884243440119
455,3.5046904733636026
456,0.4565979216578455
457,1.3226939167827823
458,11.924915744329553
459,0.8625749567509331
460,0.7706800118392749
461,0.28387326903236954
462,0.5488071135470136
463,5.283274080512911
464,1.2344006408384445
465,10.121710086475929
466,3.6023187049006538
467,8.688900739213473
468,1.7688731167633023
469,2.064435510045101
470,0.058153081455898814
471,4.242826520161643
472,8.717037894843259
473,3.7042165699182874
474,4.802243249426283
475,0.5971345208278791
476,1.962275330890236
477,0.9177692676076106
478,0.5525730646505593
479,3.6615185321960766
480,4.998295967224635
481,0.8374773858172517
482,4.730781098953763
483,2.4567847394773423
484,3.559862164664409
485,3.0344359197088266
486,2.306601819465598
487,10.399679210945997
488,4.167988291752373
489,2.6070071334756477
490,1.6344383153928703
491,9.814449397134467
492,5.962613943903364
493,1.8704033952446935
494,2.707355433233687
495,6.133232108638921
496,15.744925823090227
497,2.8918247984765486
498,3.5797257958207496
499,5.164754074489011
500,0.5085714535143069
501,0.08240314072811827
502,1.2970764517230293
503,2.4003488794245413
504,6.7131032891372655
505,5.635587270072364
506,0.8836367615560903
507,6.546250048117912
508,2.8205527011712377
509,6.820102429741752
510,3.027698020428005
511,2.8188835461261874
512,2.180214006361439
513,5.0802988001595395
514,2.270250854069552
515,16.972620099704585
516,1.8469248298937373
517,1.1015727658119374
518,1.958455671530814
519,10.114455331310438
520,0.09419218802914031
521,1.6410122677546823
522,2.581318849374938
523,3.3369405075446252
524,4.528946966814175
525,1.22516648621869
526,1.0072655527368397
527,1.2191285477522626
528,16.81791297595518
529,4.950399856343935
530,4.474099453460923
531,1.8775426909269584
532,6.774400434264692
533,0.2984419907247826
534,1.3702622686227528
535,0.5364545555869284
536,4.962795292067227
537,3.111441195507922
538,4.591616208765359
539,3.953659740334132
540,3.3953280923956015
541,8.22795059776871
542,6.931000558297043
543,4.9037123653116055
544,2.5758911554023456
545,8.659653014947992
546,0.5904575663891904
547,6.111855883755467
548,0.5052682816340592
549,13.186857034608607
550,8.535876955062179
551,6.574698673948603
552,1.532027783901242
553,3.4437679464084
554,1.3470088690894215
555,5.84881097702133
556,0.24921507250084574
557,2.0757781789333194
558,6.576300793644798
559,1.9173519560587238
560,1.8926904739474537
561,0.8299172217509181
562,2.834028149080808
563,1.9365365677012534
564,11.651966673924349
565,4.943852254408085
566,9.884233852715553
567,7.914803180809429
568,2.242332282534676
569,1.127357647852591
570,3.9923310461970942
571,1.4690612383973871
572,1.8084912507355284
573,1.0804355646529942
574,6.36038949633182
575,2.362964871390652
576,9.037180990747245
577,1.3967145858557188
578,3.492342359531662
579,6.667672242957096
580,4.490554029028118
581,4.902422279164938
582,5.5677321554821475
583,3.0573961435919585
584,0.026020326870792587
585,6.237459800389928
586,2.687039753094851
587,1.9483874489560264
588,0.22405315510548007
589,0.9320271057082721
590,1.3076047355313563
591,5.943847893956615
592,0.14045689301929087
593,8.473086535151069
594,2.082773986420321
595,7.839279969689954
596,4.0643722683172285
597,2.270941458304975
598,1.1527164818961069
599,0.72030045078386
600,7.206608202691605
601,8.677839248196392
602,0.32502064617001736
603,1.312088943959921
604,5.477705061886866
605,4.682801040821516
606,12.93296733158585
607,1.475738174815362
608,7.638806109869691
609,0.005483115023068308
610,6.966998904122022
611,0.3350643521762606
612,7.00002041544677
613,1.6298729803046257
614,3.4322707843821547
615,5.248239443941316
616,0.44952338901468636
617,1.0225231612188779
618,3.9548404632115393
619,4.080399385113054
620,4.949668322237741
621,0.03493226757329637
622,3.694251469082488
623,8.10514840323463
624,10.423056488683457
625,11.425743694626306
626,1.2746932344505808
627,0.8296687308207424
628,0.9156937974343151
629,6.838967621196403
630,5.3864158522224415
631,0.816596808221334
632,2.368500429843948
633,6.312935223744688
634,2.4507994532123547
635,0.214846659132931
636,4.978597551361929
637,6.999282101521942
638,3.11742691642759
639,3.6891108277738525
640,4.899013491575332
641,1.3890289992833118
642,1.2864798460135205
643,2.115166680428473
644,9.177844135703879
645,8.261425188709211
646,0.20557531297714604
647,13.172592427596918
648,9.283888715397474
649,10.865448433729412
650,3.0648286910173397
651,1.7431038018831515
652,1.2927822005661653
653,4.1239435366500885
654,5.876421049345794
655,1.8307572172657558
656,2.7723235639381514
657,8.753453570050212
658,16.339342311212903
659,2.787890339347257
660,4.05999090308849
661,3.103901994213942
662,1.4456253690854908
663,8.49205664193974
664,6.166995764531279
665,1.4570783984773925
666,2.33811623741704
667,3.5218969825403406
668,3.9411720382265827
669,2.229559529397264
670,1.5900650995806416
671,2.3515237308109533
672,2.3338417267714675
673,2.3887730154449827
674,0.7038852643189983
675,3.907930446501503
676,5.42800550192031
677,0.9908036146417771
678,0.9258605786590977
679,1.2164842019722784
680,0.6432338426926094
681,0.175561559923878
682,3.1686560115925104
683,4.783866178296151
684,1.4575127315274017
685,2.434309254759043
686,7.775784042354161
687,3.840623466439183
688,1.8020400794300855
689,2.390240220327513
690,1.035608616125998
691,10.573445663334937
692,5.444180592931119
693,1.8285057263641562
694,1.354029883268666
695,1.1235212337992522
696,5.543690434965569
697,0.11579335177878392
698,13.792196859338333
699,7.9476080307644565
700,2.2693800162927715
701,0.45913437113416933
702,4.253454656476492
703,0.48810273889836964
704,1.5020977681852372
705,10.449396066108143
706,10.729786407133261
707,2.356805937279759
708,2.4952703271431815
709,4.296737067828303
710,6.088146965553875
711,3.4925873058496606
712,6.394802629372791
713,3.817216816695648
714,0.39002118871799496
715,2.27715038800622
716,4.7302194262166495
717,11.785998095995936
718,2.4331864052379046
719,0.7653125271837098
720,0.4601454684242725
721,1.6773478283545131
722,4.531570264176388
723,4.88971096287807
724,0.7765972262511127
725,3.040432442607795
726,3.01577578461864
727,3.754789023279727
728,1.4706103637179382
729,0.7236316310120543
730,0.4605385800821864
731,4.757699484479289
732,2.292965518050856
733,4.522158032236391
734,4.265464045705997
735,6.762315576414039
736,2.4141557772221773
737,1.2218896988631656
738,9.95835985417932
739,0.37241488455565275
740,2.577367827680021
741,1.320025396785212
742,2.3061065780442505
743,6.04784134871187
744,0.173087694425476
745,3.421357369216082
746,2.4379271404578304
747,0.7935954463324322
748,5.577387237930736
749,10.301825965241164
750,8.055610762611892
751,8.822381870038
752,0.49118654287366326
753,0.5112633207128994
754,11.94059428917447
755,1.389648445416789
756,7.920040526529149
757,7.518022626381146
758,5.417733518901343
759,3.8969346729458323
760,4.757805003295871
761,5.117694321699126
762,2.1773165723274133
763,3.09744252057655
764,3.157388990785307
765,0.7541111762276742
766,6.970489958152157
767,0.5700323396163469
768,4.4800249124543186
769,3.117417318018326
770,2.270766272517193
771,3.712657544255535
772,1.7912552457461004
773,4.838640336297402
774,5.458279784209992
775,1.1161435985964943
776,5.333883175900652
777,6.90790005120752
778,3.276055714412962
779,3.770658485733904
780,2.429580463674398
781,0.5620536411980481
782,7.672146490483698
783,0.3355941179339226
784,4.673425912617333
785,0.1374647673094671
786,1.8118870636451163
787,7.180975029606181
788,1.7705875160960005
789,3.9421685274476346
790,4.022640261696438
791,1.029604584132386
792,1.8237680155060616
793,5.5324336119298465
794,3.196633158393823
795,5.26295098289981
796,1.9558688106568525
797,1.810421162974194
798,3.321524441256841
799,4.8900008051484605
800,7.403135068275212
801,10.257522112987076
802,3.0970233648853167
803,3.825744603357407
804,2.877564711918737
805,12.898842892547322
806,4.145501943920429
807,1.8341040280878644
808,6.923880417066044
809,3.5559202113140884
810,0.4964578584338426
811,2.5736513482430325
812,0.36562228529308527
813,0.8183421729272027
814,2.835900122601956
815,18.416278097862303
816,9.887245810877594
817,8.142641566943276
818,1.05602117383917
819,5.533386438886424
820,0.005052969647891814
821,4.308111257719823
822,2.4371674608092206
823,7.803144784528911
824,0.65248765265072
825,0.39630610008595113
826,1.4126879748191499
827,10.669462953136446
828,2.4771381833752457
829,6.4133220293389
830,0.0581048664510746
831,1.2811619661039515
832,4.566063530588352
833,6.779911911809123
834,7.606050704442197
835,5.450140354491722
836,7.8030208031610755
837,7.407326525074268
838,6.317222914225681
839,2.4138788264484248
840,4.631107036467824
841,2.905999788272112
842,3.9266550611545625
843,9.109977587328117
844,0.9792513589645324
845,6.937917194010737
846,2.726484353588617
847,6.706517258523149
848,1.4122278814244424
849,1.8013747270082945
850,4.079566619712324
851,2.822625720746302
852,3.75375617816254
853,6.855388166683738
854,5.825722258459216
855,0.4920085567221264
856,4.063251897999791
857,1.4677208869660774
858,0.8558332631346559
859,6.6136539166685395
860,2.003782879871963
861,1.7396638229666053
862,1.3898377448336703
863,0.9944977745526984
864,0.37778668930914705
865,1.4497259235392477
866,1.3537944748841824
867,1.8022737910311406
868,4.869733448748335
869,3.9524823289127937
870,1.5135089662714023
871,6.489453872159423
872,9.460857963860086
873,0.593809722027757
874,11.322783000441845
875,2.3431984454149557
876,2.756799927279559
877,4.884469865693305
878,1.9630599005526363
879,9.444335289022234
880,0.7218281001247107
881,4.5760489163892615
882,5.519594806199692
883,1.5849614963488818
884,0.781487434086344
885,3.163990059807773
886,3.6061133718584273
887,1.7107216394753664
888,4.01212799009177
889,5.389384281684393
890,1.9998138554231062
891,6.633414574313065
892,30.39791323918351
893,1.5215688082892456
894,0.8069905571850313
895,5.698371841221615
896,7.02876008281028
897,3.534014193114473
898,5.250493516188115
899,7.436698759836602
900,4.207198915626549
901,0.6195213385624214
902,1.177360655290471
903,1.114254097750944
904,0.807576084647323
905,3.4196172608953646
906,2.2072646739442803
907,1.6282230600616998
908,0.720566624960199
909,1.2643279349496623
910,1.6382392573399471
911,0.049901206878914195
912,4.813072160985044
913,1.4121364735569557
914,1.7444987725191083
915,1.8844622713212829
916,14.268801425045126
917,6.669492278255873
918,0.7206472622352891
919,2.2955298092209517
920,8.190790871874881
921,11.0918030149615
922,4.4790965890912275
923,6.164134939156341
924,0.2859565617793578
925,2.214565033747519
926,5.31537403094903
927,5.773569063167045
928,8.634861096808613
929,3.8912112750203818
930,0.5428855391876937
931,8.325287013645593
932,1.5691104032070058
933,4.015516918478966
934,2.819291092046086
935,3.726134021750809
936,1.0359397338569565
937,6.17512928480572
938,8.384367086013697
939,1.2557704060698711
940,3.232509893808299
941,1.4853558204752488
942,13.554355921501568
943,3.2946221815939083
944,2.5608175883827755
945,10.574272156256022
946,0.41525970771979814
947,0.13656599114789003
948,0.32738783499833346
949,3.1731616420855175
950,2.89225820583421
951,0.1261985005201467
952,1.0815615343204996
953,1.7634098017363584
954,2.994335033078947
955,2.4395872498817255
956,1.432521176428608
957,7.949067277155436
958,3.4589814366160425
959,0.9230070577353615
960,1.7930952261979485
961,2.831105320243097
962,6.9751006490398595
963,1.606669815758707
964,0.9638114040596122
965,1.0263903533291625
966,3.75770129491238
967,6.646634343747948
968,6.570645702099938
969,8.05706894792607
970,3.867905043438128
971,4.098376214599071
972,0.327882014184425
973,0.2596866216391618
974,2.554285931958958
975,2.185839545134826
976,4.77077677509503
977,5.984077851870353
978,3.1987611310283484
979,0.14214481395384126
980,0.6377293033188636
981,0.9719897865265636
982,17.748233660814776
983,2.2698148856582634
984,5.190546282024798
985,2.224277353345883
986,2.064654157390734
987,3.7945694290746843
988,3.5841195034523423
989,2.4190212812791003
990,0.6900358818322161
991,2.270879134317539
992,0.28933939554578103
993,4.508456099914369
994,5.363931808788045
995,2.5331234834571745
996,3.3109339492493746
997,11.03131950968914
998,0.5453318166345014
999,7.587446026496721
1000,1.682314647516236
1001,13.651038508590517
1002,0.5692518515191267
1003,1.0636741858564278
1004,0.3625964125750727
1005,9.474009165378028
1006,1.5807782369159895
1007,2.7062382051056346
1008,5.046603327462407
1009,3.860472233922266
1010,7.719104217374294
1011,1.299999642487947
1012,1.3007944277900663
1013,0.011612992992581894
1014,2.0835246394401423
1015,3.8592975023379665
1016,3.996106052102448
1017,6.375262605078007
1018,1.5325660932116705
1019,5.845781192247614
1020,8.369428522616907
1021,1.2329054310408196
1022,4.909202683896453
1023,7.331858706362894
1024,4.5725243091998635
1025,4.864807748238043
1026,2.6223006873951817
1027,1.5533207850914437
1028,10.572528078199568
1029,9.466801362035106
1030,1.107866449928764
1031,5.916972864861663
1032,0.09687381268443573
1033,0.6576958309140508
1034,0.8097353339209192
1035,3.0042853404534213
1036,1.9705516228497686
1037,5.957729874844759
1038,5.13469151892221
1039,7.449454789878089
1040,8.386717930075342
1041,3.0980432633754873
1042,8.137136047053104
1043,5.865944492101789
1044,10.725619264383482
1045,2.313875823543185
1046,2.623749645729845
1047,0.6950333631410786
1048,1.1385795496451863
1049,2.1072104491135235
1050,1.185114858851506
1051,2.4751083526280695
1052,1.7211108378132565
1053,0.6450416929978502
1054,5.953362260687449
1055,1.6247197226767298
1056,6.3244575681942194
1057,4.6566598046331364
1058,4.963167943701819
1059,3.23332290243782
1060,8.580438974704713
1061,4.331239536654721
1062,3.608272196260941
1063,11.185629322458325
1064,0.629250544835088
1065,3.7052544810624966
1066,4.4820285410088445
1067,4.366530106865042
1068,6.187004211236008
1069,3.565275381596223
1070,3.124802268533557
1071,2.2045213095381797
1072,7.692978560145505
1073,1.3933026033339644
1074,4.879097466721021
1075,3.7836221153134346
1076,0.9229319373132441
1077,3.951161594355696
1078,4.180882992144156
1079,0.6978508455678991
1080,1.431722782706288
1081,5.3733936642519495
1082,4.3869508864749776
1083,2.1755901144645264
1084,1.8306331410599057
1085,5.613109945220202
1086,8.328056528488816
1087,0.7554506025646077
1088,8.021556436804353
1089,1.2027243345323626
1090,7.480891876999166
1091,32.48143316975552
1092,0.3723421068463324
1093,9.738979874852049
1094,3.2607886496048195
1095,8.612098653925983
1096,5.822597898671297
1097,1.4697875502941287
1098,9.455954410207795
1099,0.5226185349491459
1100,4.885575038021827
1101,4.754332015184232
1102,2.7108115277827096
1103,5.489669977211875
1104,4.2818800619105275
1105,8.129905329794752
1106,5.533996875535408
1107,2.1420366299712725
1108,6.060289943330446
1109,0.14005685951119062
1110,3.462155039717267
1111,0.6350219931653385
1112,3.161287169973349
1113,3.328828934135373
1114,7.01314199100463
1115,0.6766959188917241
1116,4.229072718073418
1117,2.0251960207797595
1118,8.281248488096296
1119,1.8906502524133515
1120,0.831811965515044
1121,1.9810419061697928
1122,0.9021214281266623
1123,4.851106533999854
1124,3.854379148788439
1125,0.0043070529202537955
1126,3.696794753470769
1127,6.477084058136171
1128,1.0681478342361714
1129,8.868826536230614
1130,1.9441367961656795
1131,2.51081804416242
1132,0.04037565674831001
1133,9.358044498820476
1134,5.74616388197208
1135,33.67486477651045
1136,2.7537739333594544
1137,3.543570757159742
1138,0.5387741196925617
1139,4.346628465066196
1140,4.317422319699006
1141,0.12476487300774863
1142,3.602374700057041
1143,3.799945985612247
1144,5.432100450725315
1145,2.8713163776986903
1146,6.762688434752441
1147,3.1245135865138423
1148,5.01545324839126
1149,6.216760234228872
1150,0.06879424699457104
